sample_id,experiment,dataset,split_mode,checkpoint,path,raw_label,membership,source_csv,client_id
ucf_event_aug::0000857,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos729_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000858,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos729_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000859,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos729_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000860,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000861,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000862,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000863,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000864,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000865,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000866,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000867,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000868,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000869,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos760_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000870,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000871,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000872,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000873,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000874,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000875,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000876,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000877,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000878,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000879,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos789_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000880,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000881,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000882,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000883,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000884,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000885,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000886,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000887,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000888,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000889,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos790_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000890,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000891,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000892,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000893,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000894,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000895,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000896,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000897,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000898,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000899,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos791_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000900,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000901,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000902,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000903,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000904,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000905,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000906,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000907,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000908,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000909,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos795_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000910,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000911,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000912,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000913,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000914,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000915,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000916,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000917,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000918,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000919,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos813_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000920,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000921,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000922,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000923,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000924,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000925,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000926,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000927,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000928,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000929,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos834_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000930,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000931,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000932,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000933,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000934,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000935,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000936,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000937,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000938,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__8.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000939,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos843_x264__9.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000940,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__0.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000941,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__1.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000942,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__2.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000943,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__3.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000944,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__4.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000945,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__5.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000946,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__6.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
ucf_event_aug::0000947,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos946_x264__7.npy,Normal,1,data/list/ucf_event/ucf_Abuse.csv,ucf_Abuse
