sample_id,experiment,dataset,split_mode,checkpoint,path,raw_label,membership,source_csv,client_id
xd_event_aug::0000716,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Hear.Me.2009__#00-04-20_00-06-05_label_A__6.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000717,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Hear.Me.2009__#00-04-20_00-06-05_label_A__7.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000718,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Hear.Me.2009__#00-04-20_00-06-05_label_A__8.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000719,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Hear.Me.2009__#00-04-20_00-06-05_label_A__9.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000720,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__0.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000721,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__1.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000722,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__2.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000723,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__3.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000724,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__4.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000725,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__5.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000726,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__6.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000727,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__7.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000728,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__8.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000729,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Mindhunters.2004__#00-10-04_00-11-04_label_A__9.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000730,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__0.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000731,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__1.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000732,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__2.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000733,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__3.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000734,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__4.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000735,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__5.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000736,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__6.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000737,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__7.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000738,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__8.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000739,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Casino.Royale.2006__#00-06-56_00-09-35_label_A__9.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000740,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__0.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000741,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__1.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000742,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__2.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000743,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__3.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000744,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__4.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000745,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__5.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000746,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__6.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000747,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__7.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000748,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__8.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000749,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=DNTjTcW9Atc__#1_label_A__9.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000750,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__0.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000751,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__1.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000752,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__2.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000753,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__3.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000754,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__4.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000755,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__5.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000756,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__6.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000757,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__7.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000758,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__8.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000759,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Spectre.2015__#00-38-28_00-41-55_label_A__9.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000760,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__0.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000761,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__1.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000762,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__2.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000763,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__3.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000764,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__4.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000765,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__5.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000766,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__6.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000767,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__7.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000768,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__8.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000769,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/v=TtwkuoaI2Iw__#1_label_A__9.npy,A,1,data/list/xd_event/xd_Abuse.csv,xd_Abuse
xd_event_aug::0000770,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__0.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000771,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__1.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000772,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__2.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000773,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__3.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000774,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__4.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000775,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__5.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000776,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__6.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000777,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__7.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000778,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__8.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000779,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Brick.Mansions.2014__#00-40-15_00-40-55_label_B6-0-0__9.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000780,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__0.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000781,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__1.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000782,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__2.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000783,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__3.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000784,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__4.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000785,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__5.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000786,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__6.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000787,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__7.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000788,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__8.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000789,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Crank.Dircut.2006__#0-41-11_0-42-10_label_B6-0-0__9.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000790,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__0.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000791,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__1.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000792,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__2.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000793,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__3.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000794,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__4.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000795,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__5.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000796,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__6.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000797,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__7.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000798,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__8.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000799,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Deadpool.2016__#0-08-50_0-09-11_label_B6-0-0__9.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000800,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__0.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000801,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__1.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000802,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__2.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000803,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__3.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000804,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__4.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000805,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__5.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000806,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__6.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000807,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__7.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
xd_event_aug::0000808,xd_event_aug,xd,event,PAMP-FedVAD/models/xd-event_model_final_ap_0.8243.pth,/data/VadCLIP-data/XDTrainClipFeatures/Death.Proof.2007__#00-50-18_00-51-44_label_B6-0-0__8.npy,B6-0-0,1,data/list/xd_event/xd_Car accident.csv,xd_Car accident
